"transaction_id";"product_id";"customer_id";"transaction_date";"online_order";"order_status";"brand";"product_line";"product_class";"product_size";"list_price";"standard_cost"
"467";"59";"1132";"15.10.2017";"FALSE";"Approved";"Solex";"Standard";"medium";"large";"1061,56";"733,58"
"468";"53";"2363";"02.11.2017";"TRUE";"Approved";"OHM Cycles";"Standard";"medium";"medium";"795,34";"101,58"
"469";"12";"1816";"11.10.2017";"FALSE";"Approved";"WeareA2B";"Standard";"medium";"medium";"1231,15";"161,60"
"470";"18";"73";"30.04.2017";"FALSE";"Approved";"Solex";"Standard";"medium";"medium";"575,27";"431,45"
"471";"18";"647";"21.01.2017";"TRUE";"Approved";"Solex";"Standard";"medium";"medium";"575,27";"431,45"
"472";"2";"1304";"09.02.2017";"TRUE";"Approved";"Giant Bicycles";"Road";"low";"small";"590,26";"525,33"
"473";"25";"344";"11.11.2017";"FALSE";"Approved";"OHM Cycles";"Standard";"high";"medium";"2005,66";"1203,40"
"474";"18";"1001";"07.10.2017";"TRUE";"Approved";"Solex";"Standard";"medium";"medium";"575,27";"431,45"
"475";"16";"2724";"10.08.2017";"FALSE";"Approved";"Norco Bicycles";"Standard";"high";"small";"1661,92";"1479,11"
"476";"21";"1787";"19.08.2017";"TRUE";"Approved";"WeareA2B";"Touring";"medium";"medium";"1466,68";"363,25"
"478";"98";"524";"18.01.2017";"TRUE";"Approved";"Trek Bicycles";"Standard";"high";"medium";"358,39";"215,03"
"479";"69";"479";"08.09.2017";"TRUE";"Approved";"Giant Bicycles";"Road";"medium";"medium";"792,9";"594,68"
"480";"52";"1782";"17.04.2017";"TRUE";"Approved";"OHM Cycles";"Road";"medium";"medium";"1280,28";"829,51"
"481";"16";"361";"15.03.2017";"TRUE";"Approved";"Norco Bicycles";"Standard";"high";"small";"1661,92";"1479,11"
"482";"17";"1135";"22.04.2017";"FALSE";"Approved";"Solex";"Standard";"high";"medium";"1024,66";"614,80"
"483";"59";"1591";"15.02.2017";"TRUE";"Approved";"Solex";"Standard";"medium";"large";"1061,56";"733,58"
"484";"3";"941";"04.05.2017";"TRUE";"Approved";"Trek Bicycles";"Standard";"medium";"large";"2091,47";"388,92"
"485";"87";"804";"17.03.2017";"FALSE";"Approved";"OHM Cycles";"Standard";"medium";"medium";"1636,9";"44,71"
"486";"25";"2729";"24.07.2017";"TRUE";"Approved";"Giant Bicycles";"Road";"medium";"medium";"1538,99";"829,65"
"487";"27";"223";"15.02.2017";"TRUE";"Approved";"Trek Bicycles";"Standard";"medium";"medium";"499,53";"388,72"
"488";"10";"1571";"09.09.2017";"TRUE";"Approved";"WeareA2B";"Touring";"medium";"medium";"1466,68";"363,25"
"489";"82";"2747";"25.01.2017";"FALSE";"Approved";"Norco Bicycles";"Standard";"high";"medium";"1148,64";"689,18"
"490";"11";"506";"12.04.2017";"TRUE";"Approved";"Giant Bicycles";"Standard";"high";"medium";"1274,93";"764,96"
"491";"32";"2676";"10.12.2017";"TRUE";"Approved";"Giant Bicycles";"Standard";"medium";"medium";"642,7";"211,37"
"492";"90";"547";"11.01.2017";"TRUE";"Approved";"Norco Bicycles";"Standard";"low";"medium";"363,01";"290,41"
"493";"44";"2623";"03.12.2017";"TRUE";"Approved";"WeareA2B";"Standard";"medium";"medium";"1769,64";"108,76"
"494";"92";"1509";"16.11.2017";"TRUE";"Approved";"WeareA2B";"Touring";"medium";"large";"1890,39";"260,14"
"495";"21";"479";"09.08.2017";"TRUE";"Approved";"Solex";"Standard";"medium";"large";"1071,23";"380,74"
"496";"0";"661";"08.11.2017";"FALSE";"Approved";"Norco Bicycles";"Standard";"low";"medium";"363,01";"290,41"
"497";"62";"1854";"30.12.2017";"TRUE";"Approved";"Solex";"Standard";"high";"medium";"1024,66";"614,80"
"498";"72";"125";"29.05.2017";"FALSE";"Approved";"Norco Bicycles";"Standard";"medium";"medium";"360,4";"270,30"
"499";"22";"1037";"19.07.2017";"FALSE";"Approved";"WeareA2B";"Standard";"medium";"medium";"60,34";"45,26"
"500";"79";"1446";"02.02.2017";"TRUE";"Approved";"Norco Bicycles";"Standard";"medium";"medium";"1555,58";"818,01"
"501";"28";"2810";"25.07.2017";"TRUE";"Approved";"Norco Bicycles";"Standard";"medium";"small";"1216,14";"1082,36"
"502";"77";"500";"13.06.2017";"TRUE";"Approved";"Norco Bicycles";"Road";"medium";"large";"1240,31";"795,10"
"503";"87";"2468";"07.08.2017";"TRUE";"Approved";"OHM Cycles";"Standard";"medium";"medium";"1636,9";"44,71"
"504";"5";"1785";"10.03.2017";"FALSE";"Approved";"Trek Bicycles";"Mountain";"low";"medium";"574,64";"459,71"
"505";"66";"2560";"09.07.2017";"FALSE";"Approved";"Giant Bicycles";"Road";"low";"small";"590,26";"525,33"
"506";"66";"1853";"04.12.2017";"FALSE";"Approved";"Giant Bicycles";"Road";"low";"small";"590,26";"525,33"
"507";"71";"3468";"02.09.2017";"TRUE";"Approved";"Solex";"Standard";"high";"large";"1842,92";"1105,75"
"508";"91";"3389";"24.03.2017";"FALSE";"Approved";"Solex";"Standard";"medium";"medium";"100,35";"75,26"
"509";"17";"3015";"28.07.2017";"FALSE";"Approved";"Solex";"Standard";"high";"medium";"1024,66";"614,80"
"510";"85";"3073";"23.04.2017";"TRUE";"Approved";"WeareA2B";"Standard";"medium";"medium";"752,64";"205,36"
"511";"24";"683";"04.07.2017";"TRUE";"Approved";"Solex";"Road";"medium";"large";"1777,8";"820,78"
"512";"62";"1020";"02.10.2017";"TRUE";"Approved";"Solex";"Standard";"medium";"medium";"478,16";"298,72"
